"","HCC1806","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"751","ANKRD34A",0.0168281849472693,0.0168281849472693,0.041964065600095,0.96790311189036,0.97145865524691,-6.66588604262603
"17717","ROBO4",-0.0489963388226491,-0.048996338822649,-0.0416188631366462,0.968166966740907,0.971676513502896,-6.66590262692325
"23355","ZNF546",0.0304359087167667,0.0304359087167667,0.0413419899564331,0.968378597434794,0.9718419397677,-6.6659158295889
"20266","STX16-NPEPL1",0.034761669940741,0.034761669940741,0.040885316929862,0.968727666054508,0.972145272840802,-6.66593741355261
"23315","ZNF491",-0.0242217468809638,-0.0242217468809638,-0.0407378742528578,0.968840368914328,0.972211388416663,-6.66594433104029
"14535","NTSR1",-0.0686193172669916,-Inf,-0.0407877595875425,0.96906327777249,0.972388081711885,-6.52471565064047
"8377","IFI27",-0.0694526514802438,-0.0694526514802439,-0.0399977390041409,0.96940612853004,0.972685105529176,-6.66597867817554
"415","AGAP8",-0.0262944900635678,-0.0262944900635677,-0.0398862759412072,0.969491332634178,0.972723595001387,-6.66598379626287
"8458","IGFBP5",-0.10376207260838,-0.10376207260838,-0.0395708233550487,0.969732471906295,0.972918528247293,-6.66599820363903
"11516","MAP3K15",-0.0265399194075597,-0.0265399194075598,-0.0391594854488571,0.970046913418201,0.973186982178421,-6.66601681854809
"22703","WNT3",-0.0248378801780404,-0.0248378801780404,-0.0381446775034622,0.970822694339985,0.973918220588907,-6.66606191175156
"6922","GATSL3",0.0160932036974185,0.0160932036974185,0.0379860202451294,0.970943984793723,0.973992842716988,-6.66606885475638
"4002","CRIP1",-0.0647569827527676,-0.0647569827527676,-0.0378546963758071,0.971044380037968,0.974027198981547,-6.66607457974501
"13450","MRGPRX3",0.0146408293938941,0.0146408293938941,0.0377644191725313,0.97111339602374,0.974027198981547,-6.66607850383397
"1679","BNC2",-0.0759526303623048,-0.0759526303623048,-0.0377571477051657,0.97111895499711,0.974027198981547,-6.66607881949609
"19731","SOCS1",-0.017183842512888,-0.0171838425128881,-0.0368182966508534,0.971836713291169,0.974700026636936,-6.66611906566981
"776","ANKRD65",0.0290342007104554,0.0290342007104556,0.0364688444261674,0.972103879438304,0.9749208914048,-6.66613378714027
"13975","NCCRP1",-0.0340333570316939,-0.034033357031694,-0.0352945702152306,0.973001674331665,0.975774160508887,-6.66618222805131
"19068","SLC9A4",-0.0188219314254354,-0.0188219314254355,-0.035206911150672,0.973068696095605,0.975794247086745,-6.66618578058429
"10403","LOC100505806",0.0791839304971791,-Inf,0.0351335094642012,0.973349624538481,0.976028827194396,-6.52496826314742
"8880","KALRN",0.0229089963316962,0.0229089963316962,0.0341187274410277,0.973900712030846,0.976534274244074,-6.66622914586637
"692","ANKAR",-0.0162378867259877,-0.0162378867259878,-0.0332855260177723,0.974537795151091,0.977063989047484,-6.66626142993577
"10743","LOC338817",-0.019339469067264,-0.019339469067264,-0.033246045407361,0.974567983362404,0.977063989047484,-6.6662629398935
"8146","HOXC8",0.014546206287968,0.014546206287968,0.0331989961570746,0.974603958872445,0.977063989047484,-6.66626473697863
"22972","ZEB1",0.0525875719766395,0.0525875719766393,0.0331816636907671,0.974617211901784,0.977063989047484,-6.66626539836532
"3530","CKMT1A",0.0494919820864583,0.0494919820864581,0.0321169990969332,0.97543130977134,0.977832922052809,-6.66630536276078
"19884","SPDEF",-0.060335301766252,-0.0603353017662523,-0.0317419026053158,0.975718135841839,0.978073236338682,-6.66631913244778
"9601","LAYN",0.0620625405807036,0.0620625405807036,0.0305501407087019,0.976629469952154,0.978939512625819,-6.66636180860852
"5410","ELFN1",-0.0287252982065511,-0.0287252982065512,-0.0302932385719803,0.976825926807516,0.979089171702373,-6.66637079422032
"22926","ZC4H2",0.0372079209704416,0.0372079209704416,0.0295794599859625,0.977371773154902,0.979588998434286,-6.66639536172935
"14410","NPTX2",-0.0456250237053825,-Inf,-0.0297762604395289,0.978153257201802,0.980324937776698,-5.9964434165477
"21661","TRIM6-TRIM34",-0.0244127395273021,-0.0244127395273021,-0.0268151361114841,0.979485852656882,0.981613114402517,-6.6664849812408
"22042","UBAC2-AS1",-0.0118818786893367,-0.0118818786893366,-0.0249814425949137,0.980888313619688,0.982971180556576,-6.66653958383816
"6018","FAM25A",-0.0319102813199991,-0.0319102813199988,-0.0247211152760089,0.98108742557065,0.983123269567346,-6.66654702238279
"4347","CYP24A1",-0.0205990173761584,-0.0205990173761585,-0.0235463206421875,0.981985988351875,0.983976212330584,-6.66657962168155
"21320","TMPRSS13",-0.0405956649651869,-0.0405956649651871,-0.0232898856302107,0.98218213118927,0.984125263180139,-6.66658652652219
"15257","PACSIN1",0.0215989779974881,0.021598977997488,0.0227685158037524,0.982580922424465,0.984453363249799,-6.66660033197707
"18948","SLC38A4",-0.0299564276344013,-0.0299564276344013,-0.0227378194640306,0.982604401960768,0.984453363249799,-6.6666011350507
"11365","LYRM9",0.0141072402812739,0.0141072402812739,0.0223647268726567,0.982889780864944,0.984691769173569,-6.66661080925546
"20329","SUN3",0.0308291704265489,0.0308291704265488,0.0219245790900764,0.983226453926902,0.984981537813205,-6.66662201643504
"16729","PSG4",0.0363373509090099,0.0363373509090096,0.0215077348389586,0.983545305405659,0.985253425961142,-6.66663242491041
"23543","ZNF775",0.00958025758728892,0.00958025758728891,0.0206778502080374,0.984180108595394,0.985825674915397,-6.66665255214492
"15715","PGBD5",-0.0277491402212693,-0.0277491402212693,-0.020617043214383,0.984226622161924,0.985825674915397,-6.66665399576723
"2163","C1QTNF9B-AS1",0.0114531362093221,0.0114531362093219,0.0205747311294875,0.984258988314279,0.985825674915397,-6.66665499779275
"7258","GOLGA6L5",0.0103089583434175,0.0103089583434176,0.0203710160602916,0.984414818319574,0.98593419680731,-6.66665979331811
"9328","KLK9",0.0149216214558294,-Inf,0.0204531735428884,0.984482794304217,0.985954722857484,-6.52544852605707
"16646","PRR22",-0.0117562961223691,-0.0117562961223691,-0.0195606283702342,0.985034724482781,0.986459901320711,-6.66667839772282
"5503","ENPEP",0.0279050160590417,-Inf,0.0170607651357865,0.987217756284841,0.988598413833658,-6.32801886996463
"23414","ZNF608",-0.0318002498743035,-0.0318002498743033,-0.0157437223647148,0.98795461368263,0.9892885930038,-6.66675587095079
"6453","FLJ22184",-0.0108499390079906,-0.0108499390079908,-0.0154771634130318,0.988158536449559,0.989445077122919,-6.66676065566239
"17856","RPS15AP10",0.0061456638296849,0.00614566382968489,0.0148151456724477,0.988664997074427,0.989904463293817,-6.66677218542419
"19820","SPANXA2",-0.0147577055535833,-Inf,-0.0147053543848706,0.988843039438253,0.990034991028704,-6.52556747259229
"793","ANO5",0.0158319566911581,-Inf,0.0141590981123825,0.9892574504293,0.990402148313216,-6.52557675343821
"16030","PLEKHG4B",0.0125178017426815,0.0125178017426813,0.0127451519933941,0.990248631820896,0.991289268329042,-6.66680498544477
"16077","PLTP",-0.0178245991306047,-0.0178245991306042,-0.0127060231581591,0.990278567568289,0.991289268329042,-6.66680555801414
"23588","ZNF833P",0.00533672470042593,0.00533672470042593,0.0126953142030058,0.990286760520956,0.991289268329042,-6.66680571441066
"11387","MAB21L1",-0.0387486472347645,-Inf,-0.0119918528342051,0.991015203479759,0.991970629079643,-6.32810831878806
"2001","C17orf104",-0.00873666134359552,-0.00873666134359546,-0.0104865727457943,0.991976598105232,0.992885089157194,-6.66683515313427
"907","APOBEC3G",-0.0179115483305405,-Inf,-0.0101279698392928,0.992315728580051,0.993176657057153,-6.52563438157957
"6122","FAM86HP",0.00407673414932544,0.00407673414932545,0.00980083351286482,0.992501245056776,0.993314456988816,-6.66684315172089
"14057","NDUFB2-AS1",0.00379627847327588,0.00379627847327587,0.0087383402647466,0.993314147870801,0.994080113766311,-6.66685447691183
"17118","RAG1",0.00979649224989609,0.00979649224989622,0.00758080872457128,0.994199773519467,0.994918472150927,-6.66686533768523
"5824","FAM124A",-0.0043934825782671,-0.00439348257826709,-0.00688213023077256,0.994734335872443,0.995405449587552,-6.6668711475419
"1429","B3GALT4",0.00510912543142805,0.00510912543142797,0.00661942078489702,0.994935336955328,0.99555860986302,-6.66687318688992
"19847","SPATA24",0.00282050662203837,0.00282050662203837,0.00629242171349626,0.995185527109862,0.995725373468409,-6.66687561443345
"10070","LIPT2",-0.00263274200167121,-0.00263274200167121,-0.00627624987038419,0.99519790035942,0.995725373468409,-6.66687573129761
"23240","ZNF365",-0.00899188864138423,-0.008991888641384,-0.00613382919747866,0.995306867997416,0.995786418403582,-6.66687674749975
"20971","TLR1",-0.00463665734919982,-0.0046366573491998,-0.00495126144259272,0.996211667768817,0.996643634670432,-6.66688428449701
"2116","C1orf213",0.00175577953082423,0.00175577953082424,0.00393792515053237,0.996986991070084,0.997371241969953,-6.66688946354001
"20747","TENM3",0.00815347659464183,0.00815347659464194,0.00363643824638113,0.997217665302646,0.997553946430747,-6.66689077649219
"17372","REREP3",-0.0030293210233383,-0.0030293210233383,-0.00273513645835251,0.997907272703357,0.998195699103291,-6.66689407829876
"14523","NTN1",0.00271671842305155,0.00271671842305146,0.00227734559747026,0.998257540163719,0.998497968280329,-6.66689539763309
"22448","VIT",0.00440755265247465,-Inf,0.00181373375235473,0.998623860457173,0.9988162642644,-6.52569282429727
"18415","SERPINB13",-0.0037241450541768,-Inf,-0.00136570307576193,0.998963795793919,0.999108140817875,-6.52569366279953
"16976","QPCT",0.00252207026590254,0.00252207026590255,0.00127388556095066,0.999025314397237,0.999121545704312,-6.66689744650192
"5785","FAM101A",0.00110630315745561,-Inf,0.000586349058216546,0.999555117392351,0.999603256244085,-6.52569455831401
"13327","MMP19",-0.000207458307571518,-0.000207458307571573,-0.000190253012988643,0.999854432034068,0.999854432034068,-6.66689835872184
"7","A2MP1",NA,-Inf,NA,NA,NA,NA
"10","AA06",NA,-Inf,NA,NA,NA,NA
"108","ABI3",NA,-Inf,NA,NA,NA,NA
"164","ACOT12",NA,-Inf,NA,NA,NA,NA
"198","ACSM2B",NA,-Inf,NA,NA,NA,NA
"219","ACTL9",NA,-Inf,NA,NA,NA,NA
"231","ACTR3BP2",NA,-Inf,NA,NA,NA,NA
"232","ACTR3BP5",NA,-Inf,NA,NA,NA,NA
"237","ACTRT1",NA,-Inf,NA,NA,NA,NA
"238","ACTRT2",NA,-Inf,NA,NA,NA,NA
"252","ADAD1",NA,-Inf,NA,NA,NA,NA
"263","ADAM2",NA,-Inf,NA,NA,NA,NA
"275","ADAM3A",NA,-Inf,NA,NA,NA,NA
"276","ADAM5",NA,-Inf,NA,NA,NA,NA
"277","ADAM6",NA,-Inf,NA,NA,NA,NA
"278","ADAM7",NA,-Inf,NA,NA,NA,NA
"339","ADH1A",NA,-Inf,NA,NA,NA,NA
"348","ADIG",NA,-Inf,NA,NA,NA,NA
"452","AGTR2",NA,-Inf,NA,NA,NA,NA
"455","AGXT2",NA,-Inf,NA,NA,NA,NA
"631","AMELX",NA,-Inf,NA,NA,NA,NA
"632","AMELY",NA,-Inf,NA,NA,NA,NA
"634","AMER2",NA,-Inf,NA,NA,NA,NA
"659","AMY2A",NA,-Inf,NA,NA,NA,NA
"688","ANHX",NA,-Inf,NA,NA,NA,NA
"777","ANKRD66",NA,-Inf,NA,NA,NA,NA
"803","ANP32D",NA,-Inf,NA,NA,NA,NA
"827","AOAH-IT1",NA,-Inf,NA,NA,NA,NA
"896","APOA4",NA,-Inf,NA,NA,NA,NA
"899","APOBEC1",NA,-Inf,NA,NA,NA,NA
"902","APOBEC3A_B",NA,-Inf,NA,NA,NA,NA
"916","APOC4-APOC2",NA,-Inf,NA,NA,NA,NA
"942","AQP12B",NA,-Inf,NA,NA,NA,NA
"945","AQP4",NA,-Inf,NA,NA,NA,NA
"1146","ART1",NA,-Inf,NA,NA,NA,NA
"1163","ASB10",NA,-Inf,NA,NA,NA,NA
"1171","ASB17",NA,-Inf,NA,NA,NA,NA
"1394","ATXN8OS",NA,-Inf,NA,NA,NA,NA
"1407","AVP",NA,-Inf,NA,NA,NA,NA
"1410","AVPR1B",NA,-Inf,NA,NA,NA,NA
"1503","BASP1P1",NA,-Inf,NA,NA,NA,NA
"1611","BHLHA9",NA,-Inf,NA,NA,NA,NA
"1614","BHLHE23",NA,-Inf,NA,NA,NA,NA
"1657","BMP15",NA,-Inf,NA,NA,NA,NA
"1699","BPESC1",NA,-Inf,NA,NA,NA,NA
"1705","BPIFA3",NA,-Inf,NA,NA,NA,NA
"1706","BPIFA4P",NA,-Inf,NA,NA,NA,NA
"1708","BPIFB2",NA,-Inf,NA,NA,NA,NA
"1709","BPIFB3",NA,-Inf,NA,NA,NA,NA
"1711","BPIFB6",NA,-Inf,NA,NA,NA,NA
"1715","BPY2",NA,-Inf,NA,NA,NA,NA
"1716","BPY2B",NA,-Inf,NA,NA,NA,NA
"1717","BPY2C",NA,-Inf,NA,NA,NA,NA
"1762","BSPH1",NA,-Inf,NA,NA,NA,NA
"1766","BSX",NA,-Inf,NA,NA,NA,NA
"1800","BTNL3",NA,-Inf,NA,NA,NA,NA
"1821","C10orf113",NA,-Inf,NA,NA,NA,NA
"1836","C10orf53",NA,-Inf,NA,NA,NA,NA
"1842","C10orf71",NA,-Inf,NA,NA,NA,NA
"1852","C11orf21",NA,-Inf,NA,NA,NA,NA
"1858","C11orf40",NA,-Inf,NA,NA,NA,NA
"1897","C12orf40",NA,-Inf,NA,NA,NA,NA
"1918","C12orf74",NA,-Inf,NA,NA,NA,NA
"1922","C13orf35",NA,-Inf,NA,NA,NA,NA
"1932","C14orf166B",NA,-Inf,NA,NA,NA,NA
"1934","C14orf177",NA,-Inf,NA,NA,NA,NA
"1936","C14orf180",NA,-Inf,NA,NA,NA,NA
"1950","C15orf32",NA,-Inf,NA,NA,NA,NA
"1960","C15orf53",NA,-Inf,NA,NA,NA,NA
"1984","C16orf78",NA,-Inf,NA,NA,NA,NA
"1986","C16orf82",NA,-Inf,NA,NA,NA,NA
"1997","C16orf97",NA,-Inf,NA,NA,NA,NA
"2004","C17orf112",NA,-Inf,NA,NA,NA,NA
"2039","C18orf62",NA,-Inf,NA,NA,NA,NA
"2063","C19orf59",NA,-Inf,NA,NA,NA,NA
"2094","C1orf146",NA,-Inf,NA,NA,NA,NA
"2106","C1orf185",NA,-Inf,NA,NA,NA,NA
"2137","C1orf68",NA,-Inf,NA,NA,NA,NA
"2141","C1orf87",NA,-Inf,NA,NA,NA,NA
"2144","C1QA",NA,-Inf,NA,NA,NA,NA
"2145","C1QB",NA,-Inf,NA,NA,NA,NA
"2147","C1QC",NA,-Inf,NA,NA,NA,NA
"2149","C1QL2",NA,-Inf,NA,NA,NA,NA
"2174","C20orf166",NA,-Inf,NA,NA,NA,NA
"2187","C20orf78",NA,-Inf,NA,NA,NA,NA
"2188","C20orf85",NA,-Inf,NA,NA,NA,NA
"2191","C21orf128",NA,-Inf,NA,NA,NA,NA
"2197","C21orf54",NA,-Inf,NA,NA,NA,NA
"2206","C21orf91-OT1",NA,-Inf,NA,NA,NA,NA
"2240","C2orf53",NA,-Inf,NA,NA,NA,NA
"2267","C3orf22",NA,-Inf,NA,NA,NA,NA
"2286","C3orf79",NA,-Inf,NA,NA,NA,NA
"2294","C4orf17",NA,-Inf,NA,NA,NA,NA
"2306","C4orf45",NA,-Inf,NA,NA,NA,NA
"2317","C5orf20",NA,-Inf,NA,NA,NA,NA
"2330","C5orf48",NA,-Inf,NA,NA,NA,NA
"2383","C7orf34",NA,-Inf,NA,NA,NA,NA
"2398","C7orf66",NA,-Inf,NA,NA,NA,NA
"2401","C7orf72",NA,-Inf,NA,NA,NA,NA
"2421","C8orf56",NA,-Inf,NA,NA,NA,NA
"2429","C8orf87",NA,-Inf,NA,NA,NA,NA
"2462","C9orf62",NA,-Inf,NA,NA,NA,NA
"2475","CA1",NA,-Inf,NA,NA,NA,NA
"2483","CA4",NA,-Inf,NA,NA,NA,NA
"2487","CA6",NA,-Inf,NA,NA,NA,NA
"2498","CABP2",NA,-Inf,NA,NA,NA,NA
"2511","CACNA1C-IT3",NA,-Inf,NA,NA,NA,NA
"2531","CACNG3",NA,-Inf,NA,NA,NA,NA
"2533","CACNG5",NA,-Inf,NA,NA,NA,NA
"2545","CADM3",NA,-Inf,NA,NA,NA,NA
"2642","CARTPT",NA,-Inf,NA,NA,NA,NA
"2693","CBLN4",NA,-Inf,NA,NA,NA,NA
"2729","CCDC105",NA,-Inf,NA,NA,NA,NA
"2753","CCDC13-AS1",NA,-Inf,NA,NA,NA,NA
"2772","CCDC148-AS1",NA,-Inf,NA,NA,NA,NA
"2803","CCDC179",NA,-Inf,NA,NA,NA,NA
"2810","CCDC27",NA,-Inf,NA,NA,NA,NA
"2823","CCDC42",NA,-Inf,NA,NA,NA,NA
"2835","CCDC60",NA,-Inf,NA,NA,NA,NA
"2881","CCER1",NA,-Inf,NA,NA,NA,NA
"2885","CCKAR",NA,-Inf,NA,NA,NA,NA
"2886","CCKBR",NA,-Inf,NA,NA,NA,NA
"2887","CCL1",NA,-Inf,NA,NA,NA,NA
"2888","CCL11",NA,-Inf,NA,NA,NA,NA
"2889","CCL13",NA,-Inf,NA,NA,NA,NA
"2890","CCL14",NA,-Inf,NA,NA,NA,NA
"2891","CCL15",NA,-Inf,NA,NA,NA,NA
"2892","CCL15-CCL14",NA,-Inf,NA,NA,NA,NA
"2895","CCL18",NA,-Inf,NA,NA,NA,NA
"2896","CCL19",NA,-Inf,NA,NA,NA,NA
"2899","CCL21",NA,-Inf,NA,NA,NA,NA
"2901","CCL23",NA,-Inf,NA,NA,NA,NA
"2903","CCL25",NA,-Inf,NA,NA,NA,NA
"2908","CCL3L1",NA,-Inf,NA,NA,NA,NA
"2910","CCL4",NA,-Inf,NA,NA,NA,NA
"2914","CCL7",NA,-Inf,NA,NA,NA,NA
"2991","CD1A",NA,-Inf,NA,NA,NA,NA
"2992","CD1B",NA,-Inf,NA,NA,NA,NA
"2995","CD1E",NA,-Inf,NA,NA,NA,NA
"2997","CD200",NA,-Inf,NA,NA,NA,NA
"2999","CD200R1L",NA,-Inf,NA,NA,NA,NA
"3015","CD300A",NA,-Inf,NA,NA,NA,NA
"3019","CD300LD",NA,-Inf,NA,NA,NA,NA
"3200","CDRT15",NA,-Inf,NA,NA,NA,NA
"3205","CDRT7",NA,-Inf,NA,NA,NA,NA
"3211","CDX1",NA,-Inf,NA,NA,NA,NA
"3213","CDX4",NA,-Inf,NA,NA,NA,NA
"3214","CDY1",NA,-Inf,NA,NA,NA,NA
"3215","CDY1B",NA,-Inf,NA,NA,NA,NA
"3216","CDY2A",NA,-Inf,NA,NA,NA,NA
"3217","CDY2B",NA,-Inf,NA,NA,NA,NA
"3222","CEACAM18",NA,-Inf,NA,NA,NA,NA
"3225","CEACAM21",NA,-Inf,NA,NA,NA,NA
"3228","CEACAM4",NA,-Inf,NA,NA,NA,NA
"3242","CECR3",NA,-Inf,NA,NA,NA,NA
"3250","CELA2B",NA,-Inf,NA,NA,NA,NA
"3255","CELF2-AS2",NA,-Inf,NA,NA,NA,NA
"3319","CER1",NA,-Inf,NA,NA,NA,NA
"3344","CFC1",NA,-Inf,NA,NA,NA,NA
"3345","CFC1B",NA,-Inf,NA,NA,NA,NA
"3350","CFHR2",NA,-Inf,NA,NA,NA,NA
"3353","CFHR5",NA,-Inf,NA,NA,NA,NA
"3466","CHRNB3",NA,-Inf,NA,NA,NA,NA
"3567","CLDN22",NA,-Inf,NA,NA,NA,NA
"3570","CLDN25",NA,-Inf,NA,NA,NA,NA
"3589","CLEC18C",NA,-Inf,NA,NA,NA,NA
"3604","CLEC4G",NA,-Inf,NA,NA,NA,NA
"3610","CLEC9A",NA,-Inf,NA,NA,NA,NA
"3638","CLNK",NA,-Inf,NA,NA,NA,NA
"3644","CLPS",NA,-Inf,NA,NA,NA,NA
"3650","CLRN1",NA,-Inf,NA,NA,NA,NA
"3652","CLRN2",NA,-Inf,NA,NA,NA,NA
"3668","CLVS2",NA,-Inf,NA,NA,NA,NA
"3670","CMA1",NA,-Inf,NA,NA,NA,NA
"3686","CMTM5",NA,-Inf,NA,NA,NA,NA
"3731","CNPY1",NA,-Inf,NA,NA,NA,NA
"3746","CNTN3",NA,-Inf,NA,NA,NA,NA
"3748","CNTN4-AS2",NA,-Inf,NA,NA,NA,NA
"3897","COX6A2",NA,-Inf,NA,NA,NA,NA
"3932","CPN1",NA,-Inf,NA,NA,NA,NA
"3948","CPS1-IT1",NA,-Inf,NA,NA,NA,NA
"4026","CRP",NA,-Inf,NA,NA,NA,NA
"4037","CRYAA",NA,-Inf,NA,NA,NA,NA
"4047","CRYGA",NA,-Inf,NA,NA,NA,NA
"4048","CRYGB",NA,-Inf,NA,NA,NA,NA
"4075","CSF3R",NA,-Inf,NA,NA,NA,NA
"4079","CSH2",NA,-Inf,NA,NA,NA,NA
"4080","CSHL1",NA,-Inf,NA,NA,NA,NA
"4085","CSN1S1",NA,-Inf,NA,NA,NA,NA
"4086","CSN1S2AP",NA,-Inf,NA,NA,NA,NA
"4087","CSN1S2BP",NA,-Inf,NA,NA,NA,NA
"4088","CSN2",NA,-Inf,NA,NA,NA,NA
"4089","CSN3",NA,-Inf,NA,NA,NA,NA
"4115","CST11",NA,-Inf,NA,NA,NA,NA
"4116","CST13P",NA,-Inf,NA,NA,NA,NA
"4123","CST8",NA,-Inf,NA,NA,NA,NA
"4125","CST9L",NA,-Inf,NA,NA,NA,NA
"4152","CT47B1",NA,-Inf,NA,NA,NA,NA
"4211","CTSG",NA,-Inf,NA,NA,NA,NA
"4218","CTSL3P",NA,-Inf,NA,NA,NA,NA
"4230","CTXN3",NA,-Inf,NA,NA,NA,NA
"4263","CXCL13",NA,-Inf,NA,NA,NA,NA
"4275","CXCR3",NA,-Inf,NA,NA,NA,NA
"4300","CXorf64",NA,-Inf,NA,NA,NA,NA
"4301","CXorf65",NA,-Inf,NA,NA,NA,NA
"4304","CXXC11",NA,-Inf,NA,NA,NA,NA
"4305","CXXC1P1",NA,-Inf,NA,NA,NA,NA
"4331","CYLC1",NA,-Inf,NA,NA,NA,NA
"4334","CYMP",NA,-Inf,NA,NA,NA,NA
"4350","CYP26C1",NA,-Inf,NA,NA,NA,NA
"4360","CYP2C19",NA,-Inf,NA,NA,NA,NA
"4375","CYP3A43",NA,-Inf,NA,NA,NA,NA
"4378","CYP3A7-CYP3AP1",NA,-Inf,NA,NA,NA,NA
"4381","CYP4A22",NA,-Inf,NA,NA,NA,NA
"4403","CYSLTR2",NA,-Inf,NA,NA,NA,NA
"4416","DAB1",NA,-Inf,NA,NA,NA,NA
"4434","DAOA",NA,-Inf,NA,NA,NA,NA
"4443","DARC",NA,-Inf,NA,NA,NA,NA
"4448","DAZ1",NA,-Inf,NA,NA,NA,NA
"4449","DAZ2",NA,-Inf,NA,NA,NA,NA
"4450","DAZ3",NA,-Inf,NA,NA,NA,NA
"4451","DAZ4",NA,-Inf,NA,NA,NA,NA
"4469","DBX1",NA,-Inf,NA,NA,NA,NA
"4483","DCAF4L2",NA,-Inf,NA,NA,NA,NA
"4609","DEFA1",NA,-Inf,NA,NA,NA,NA
"4610","DEFA10P",NA,-Inf,NA,NA,NA,NA
"4611","DEFA11P",NA,-Inf,NA,NA,NA,NA
"4612","DEFA1B",NA,-Inf,NA,NA,NA,NA
"4614","DEFA4",NA,-Inf,NA,NA,NA,NA
"4615","DEFA5",NA,-Inf,NA,NA,NA,NA
"4616","DEFA6",NA,-Inf,NA,NA,NA,NA
"4617","DEFA8P",NA,-Inf,NA,NA,NA,NA
"4618","DEFA9P",NA,-Inf,NA,NA,NA,NA
"4622","DEFB104A",NA,-Inf,NA,NA,NA,NA
"4623","DEFB104B",NA,-Inf,NA,NA,NA,NA
"4624","DEFB105A",NA,-Inf,NA,NA,NA,NA
"4625","DEFB105B",NA,-Inf,NA,NA,NA,NA
"4626","DEFB106A",NA,-Inf,NA,NA,NA,NA
"4627","DEFB106B",NA,-Inf,NA,NA,NA,NA
"4628","DEFB107A",NA,-Inf,NA,NA,NA,NA
"4629","DEFB107B",NA,-Inf,NA,NA,NA,NA
"4630","DEFB108B",NA,-Inf,NA,NA,NA,NA
"4631","DEFB109P1",NA,-Inf,NA,NA,NA,NA
"4633","DEFB110",NA,-Inf,NA,NA,NA,NA
"4635","DEFB113",NA,-Inf,NA,NA,NA,NA
"4636","DEFB114",NA,-Inf,NA,NA,NA,NA
"4637","DEFB115",NA,-Inf,NA,NA,NA,NA
"4638","DEFB116",NA,-Inf,NA,NA,NA,NA
"4639","DEFB118",NA,-Inf,NA,NA,NA,NA
"4640","DEFB119",NA,-Inf,NA,NA,NA,NA
"4641","DEFB121",NA,-Inf,NA,NA,NA,NA
"4644","DEFB124",NA,-Inf,NA,NA,NA,NA
"4645","DEFB125",NA,-Inf,NA,NA,NA,NA
"4647","DEFB127",NA,-Inf,NA,NA,NA,NA
"4648","DEFB128",NA,-Inf,NA,NA,NA,NA
"4649","DEFB129",NA,-Inf,NA,NA,NA,NA
"4650","DEFB130",NA,-Inf,NA,NA,NA,NA
"4653","DEFB133",NA,-Inf,NA,NA,NA,NA
"4655","DEFB135",NA,-Inf,NA,NA,NA,NA
"4657","DEFB4A",NA,-Inf,NA,NA,NA,NA
"4659","DEFT1P",NA,-Inf,NA,NA,NA,NA
"4660","DEFT1P2",NA,-Inf,NA,NA,NA,NA
"4702","DGAT2L6",NA,-Inf,NA,NA,NA,NA
"4744","DHRS7C",NA,-Inf,NA,NA,NA,NA
"4768","DIAPH3-AS1",NA,-Inf,NA,NA,NA,NA
"4769","DIAPH3-AS2",NA,-Inf,NA,NA,NA,NA
"4803","DKFZP434K028",NA,-Inf,NA,NA,NA,NA
"4805","DKFZp434L192",NA,-Inf,NA,NA,NA,NA
"4807","DKFZp566F0947",NA,-Inf,NA,NA,NA,NA
"4809","DKFZp686D0853",NA,-Inf,NA,NA,NA,NA
"4837","DLGAP1-AS3",NA,-Inf,NA,NA,NA,NA
"4870","DMRTB1",NA,-Inf,NA,NA,NA,NA
"4896","DNAI2",NA,-Inf,NA,NA,NA,NA
"4898","DNAJA1P5",NA,-Inf,NA,NA,NA,NA
"4914","DNAJB8-AS1",NA,-Inf,NA,NA,NA,NA
"4981","DOC2GP",NA,-Inf,NA,NA,NA,NA
"4998","DOK5",NA,-Inf,NA,NA,NA,NA
"5036","DPPA5",NA,-Inf,NA,NA,NA,NA
"5051","DPYD-AS1",NA,-Inf,NA,NA,NA,NA
"5065","DRD3",NA,-Inf,NA,NA,NA,NA
"5078","DSCAM-IT1",NA,-Inf,NA,NA,NA,NA
"5079","DSCAML1",NA,-Inf,NA,NA,NA,NA
"5120","DUPD1",NA,-Inf,NA,NA,NA,NA
"5152","DUX4",NA,-Inf,NA,NA,NA,NA
"5158","DUX4L7",NA,-Inf,NA,NA,NA,NA
"5186","DYTN",NA,-Inf,NA,NA,NA,NA
"5231","ECRP",NA,-Inf,NA,NA,NA,NA
"5242","EDDM3A",NA,-Inf,NA,NA,NA,NA
"5243","EDDM3B",NA,-Inf,NA,NA,NA,NA
"5251","EDN3",NA,-Inf,NA,NA,NA,NA
"5283","EFCAB9",NA,-Inf,NA,NA,NA,NA
"5381","EIF4E1B",NA,-Inf,NA,NA,NA,NA
"5404","ELAVL4",NA,-Inf,NA,NA,NA,NA
"5413","ELK2AP",NA,-Inf,NA,NA,NA,NA
"5455","EMCN-IT3",NA,-Inf,NA,NA,NA,NA
"5475","EMR3",NA,-Inf,NA,NA,NA,NA
"5512","ENTHD1",NA,-Inf,NA,NA,NA,NA
"5676","ETV3L",NA,-Inf,NA,NA,NA,NA
"5694","EVX2",NA,-Inf,NA,NA,NA,NA
"5739","F11",NA,-Inf,NA,NA,NA,NA
"5754","F8A2",NA,-Inf,NA,NA,NA,NA
